1	0	https://laveille.ai/actualites/la-magie-du-foot-a-une-date-dexpiration-tacticai-de-google-sait-predire-le-jeu-et-cette-equipe-lutilise-deja-pour-tester-des-scenarios-defensifs
1	0	https://laveille.ai/actualites/ils-ont-critique-les-data-centers-ia-damazon-lentreprise-ouvre-une-enquete
1	0	https://laveille.ai/actualites/i-am-begging-ai-companies-to-stop-naming-features-after-human-processes
1	0	https://laveille.ai/actualites/google-colmate-124-failles-android-dont-une-deja-exploitee-par-des-pirates
1	0	https://laveille.ai/actualites/german-court-rules-ai-comic-adaptation-of-copyrighted-photo-doesnt-violate-the-original
1	0	https://laveille.ai/actualites/fraude-financiere-le-paradoxe-de-l-ia-selon-experian
1	0	https://laveille.ai/actualites/crypto-avril-noir-le-pire-mois-de-lhistoire-des-piratages
1	0	https://laveille.ai/actualites/clickfix-une-methode-de-piratage-difficile-a-detecter
1	0	https://laveille.ai/actualites/attention-chatgpt-peut-recommander-des-sites-frauduleux-et-les-presenter-comme-legitimes
1	0	https://laveille.ai/actualites/arnaques-crypto-et-phishing-les-techniques-a-connaitre-pour-proteger-son-portefeuille
1	0	https://laveille.ai/actualites/apple-assure-avoir-bloque-22-milliards-de-dollars-de-fraudes-sur-lapp-store-en-2025
